Title,Artist,Difficulty,Level,Genre
ゆうしゃのふゆやすみ,Verdammt,NOV,4.0,FLOOR
REGALIA,Riz,NOV,6.0,FLOOR
シアワセうさぎ,あまね＋ビートまりお（COOL&CREATE）,NOV,2.0,東方アレンジ
Lonly Ranunculus,Amateras Records feat.築山さえ,NOV,4.0,東方アレンジ
JOMANDA,DJ YOSHITAKA,NOV,6.0,BEMANI
極圏,cosMo VS dj TAKA,NOV,6.0,SDVXオリジナル
アルティメットトゥルース -Phantasm-,ふりらい feat. あにょ,NOV,5.0,東方アレンジ
Issen,tanso a.k.a. モリヤマサト,NOV,4.0,東方アレンジ
Clash of swords,Noah,NOV,6.0,東方アレンジ
ジャンピン・スマイル,梅干茶漬け,NOV,5.0,東方アレンジ
Spice Road,C-CLAYS feat.小峠舞,NOV,3.0,東方アレンジ
東方妖々夢 ULTIMATE MEDLEY,uma vs. モリモリあつし,NOV,6.0,東方アレンジ
Phantom dinning tonight!,Tomoya feat. 黒崎朔夜,NOV,4.0,東方アレンジ
lost chain,まぁ言うてかぼちゃの色も橙だし多分大丈夫,NOV,4.0,東方アレンジ
IKAROS DYNAMITE!!!!,BlackY,NOV,6.0,FLOOR
Emperor's Divide,にゃそ,NOV,6.0,FLOOR
cross the future,uma,NOV,5.0,FLOOR
GEOMETRIA,Shiron,NOV,6.0,FLOOR
絶対零度,かねこちはる,NOV,6.0,BEMANI
↓↓↓,庭師,NOV,6.0,FLOOR
ネコクマウササー,溝口ゆうま feat. みこ♡なち♡あい,NOV,5.0,BEMANI
Prayer,ぺのれり,NOV,6.0,FLOOR
バイナリスター,ここなつ,NOV,3.0,ひなビタ♪/バンめし♪
Shirogane,nmk vs b-UMB feat.青砥 雫 a.k.a. ℃iel,NOV,3.0,東方アレンジ
そして紫の幻想曲は全てを受け入れる,黄泉路テヂーモ×dawn-system,NOV,5.0,東方アレンジ
Fabula Nova,unatra,NOV,3.0,東方アレンジ
MAGATORO,上村香月,NOV,4.0,東方アレンジ
You Know-SDVX EDIT-,源屋 with Kuroa*,NOV,4.0,東方アレンジ
ANTI THE∞HOLiC(EXIT TUNES),GAiA×cosMo＠暴走P,NOV,5.0,ボーカロイド
０=Xerostrumental=(EXIT TUNES),cosMo＠暴走P,NOV,4.0,その他
Halcyon,xi,NOV,6.0,その他
FLügeL《Λrp:ΣggyØ》,かねこちはる,NOV,7.0,SDVXオリジナル
イブの時代っ！,日向美ビタースイーツ♪,NOV,3.0,ひなビタ♪/バンめし♪
Angelic Jelly,t+pazolite,NOV,6.0,BEMANI
Grand Chariot,xi,NOV,5.0,BEMANI
StrayedCatz,削除,NOV,3.0,BEMANI
Sephirot,SHIKI,NOV,3.0,BEMANI
ZEPHYRANTHES,TAG,NOV,6.0,BEMANI
DIABLOSIS::Nāga,sky_delta,NOV,7.0,SDVXオリジナル
Triple Counter,DJ YOSHITAKA meets dj TAKA,NOV,7.0,BEMANI
NEO TREASON,lapix,NOV,5.0,SDVXオリジナル
Lord=Crossight,ぺのれり,NOV,7.0,SDVXオリジナル
eastward -sdvx edit-,ginkiha,NOV,4.0,FLOOR
Voynich:Manuscript,かゆき,NOV,5.0,FLOOR
Completeness Under Incompleteness,"かめりあ as ""Reverse of Riot""",NOV,5.0,SDVXオリジナル
The End of War,たちのん as Project Mayhem,NOV,5.0,FLOOR
Celestial stinger,Noah,NOV,6.0,SDVXオリジナル
B.B.K.K.B.K.K.,nora2r,NOV,5.0,その他
akasha-assembly,溝口ゆうま from セブンスヘブンAmmy's,NOV,5.0,東方アレンジ
ウエンレラの氷華,Cororo,NOV,5.0,SDVXオリジナル
Everything but the Girl,発熱巫女～ず,NOV,3.0,東方アレンジ
Ok!! Hug Me,はるなば,NOV,6.0,SDVXオリジナル
Death Blossom,REDALiCE feat. Ayumi Nomiya,NOV,5.0,東方アレンジ
Never Let It End,FELT,NOV,3.0,東方アレンジ
Paradission,BlackY,NOV,5.0,BEMANI
MERRiESTxHOLiC,miko♡nachi feat.u-z,NOV,3.0,BEMANI
Laughin' Muffin,Gowrock,NOV,5.0,BEMANI
Locus of Control,EastNewSound feat. 3L from NJK Record,NOV,3.0,東方アレンジ
Lo-Fi-M,yaseta,NOV,5.0,BEMANI
或る春の日,豚乙女,NOV,3.0,東方アレンジ
ゲキツイムラサ,ビートまりお（COOL&CREATE）,NOV,5.0,東方アレンジ
善悪の頂にある真実,幽閉サテライト feat. senya,NOV,2.0,東方アレンジ
Solitude & Nightmare,猫大樹,NOV,4.0,東方アレンジ
Discover the Life,A-One,NOV,4.0,東方アレンジ
ancient garden,Cororo,NOV,4.0,東方アレンジ
踊るフィーバーロボ,ダニエル&eimy と よしくん,NOV,6.0,BEMANI
Get back here,Hommarju,NOV,6.0,SDVXオリジナル
Time to Air -Fly High Remix-,xi,NOV,6.0,BEMANI
Deadly Dolly Dance,Shiron,NOV,6.0,東方アレンジ
花ノ下連歌,Jan★Key,NOV,4.0,東方アレンジ
Mermaid girl (Tropical Remix),Hyuji feat. LIQU@。,NOV,4.0,BEMANI
Ultimate Ascension,かめりあ,NOV,6.0,東方アレンジ
Smooth Wind,とろまる,NOV,5.0,東方アレンジ
鳥と桜と嘴と,マッカチン企画,NOV,3.0,東方アレンジ
NECRO PARTY,VALLEYSTONE vs udouddo,NOV,5.0,東方アレンジ
ハイスピヰド・ランパンシヰ,はがね,NOV,5.0,東方アレンジ
"Help me, ERINNNNNN!! -VENUS mix-",VENUS,NOV,5.0,東方アレンジ
仙酌絶唱のファンタジア,博麗神社例大祭コラボユニット,NOV,5.0,東方アレンジ
I'm so happy(Happy Hoppin Remix),polysha,NOV,4.0,BEMANI
碧の疾風,君の美術館,NOV,4.0,東方アレンジ
UROBØROS,溝口ゆうま feat. 大瀬良あい,NOV,5.0,FLOOR
Critical Crystal(brz_remix),brz,NOV,3.0,BEMANI
Sweet little Lily,奏瀬いちこ (Silver Forest),NOV,3.0,東方アレンジ
雪月花 -さわわRemix-,さわわ,NOV,6.0,BEMANI
"Help me, ERINNNNNN!! -Cranky remix-",ビートまりお × Cranky,NOV,6.0,東方アレンジ
Mind Mapping (hard liquid remix),borzy,NOV,5.0,BEMANI
双星ルミネセンス,一舞 ＆ 夏陽,NOV,4.0,ひなビタ♪/バンめし♪
Apex of the World,uma&hurirai feat.ましろ,NOV,5.0,FLOOR
Endless GRAVITY,kanone,NOV,6.0,FLOOR
crescent moon,FELT,NOV,4.0,東方アレンジ
GRISAILLE,SOUND HOLIC feat. Nana Takahashi,NOV,5.0,東方アレンジ
侍Annihilate!!,QURELESS,NOV,6.0,FLOOR
CENSORED!!,t+pazolite,NOV,6.0,東方アレンジ
Destroy,Yooh,NOV,6.0,SDVXオリジナル
ブチアゲドクター☆ハイテッコ三姉妹,溝口ゆうま feat. みこ♡なち♡あい,NOV,5.0,FLOOR
relegation grimoire,tsuzu,NOV,4.0,FLOOR
恋繋エピローグ,Amateras Records feat.KUMI(ヲタみん),NOV,5.0,東方アレンジ
幻想郷DEMPASTICグリーティング,ARM(IOSYS) feat. 愛原千尋,NOV,5.0,東方アレンジ
墨染 ft. ネコメアリ,Iceon(Frost Fragment),NOV,3.0,東方アレンジ
断罪は遍く人間の元に,Unlucky Morpheus,NOV,5.0,東方アレンジ
弾幕注意報2014,東京アクティブNEETs,NOV,4.0,東方アレンジ
Prominence,矢鴇つかさ feat. 佳織みちる,NOV,3.0,東方アレンジ
アキネイション,ビートまりお（COOL&CREATE）,NOV,6.0,BEMANI
The star in eclipse,しーけー,NOV,6.0,BEMANI
Din Don Dan (Fusion Remix),TAKU1175 feat.かなたん,NOV,5.0,BEMANI
Dualive(EXIT TUNES),Quarks(kradness×Camellia),NOV,5.0,その他
爆なな☆てすとロイヤー,ARM feat.ななひら,NOV,5.0,BEMANI
GO BACK 2 YOUR RAVE,nora2r,NOV,5.0,その他
カタルシスの月,日向美ビタースイーツ♪,NOV,4.0,ひなビタ♪/バンめし♪
黒髪乱れし修羅となりて～凛 edition～,日向美ビタースイーツ♪,NOV,5.0,BEMANI
虚空と光明のディスクール,日向美ビタースイーツ♪,NOV,3.0,ひなビタ♪/バンめし♪
水月鏡花のコノテーション,日向美ビタースイーツ♪,NOV,4.0,ひなビタ♪/バンめし♪
滅びに至るエランプシス,日向美ビタースイーツ♪,NOV,3.0,ひなビタ♪/バンめし♪
Question.,Tracy feat.築山さえ,NOV,4.0,東方アレンジ
人形裁判 -THIRD IMPACT-,激戦の人,NOV,5.0,東方アレンジ
-約束-,ばんし,NOV,4.0,東方アレンジ
Parousia,xi,NOV,5.0,その他
archive::zip,kamome sano,NOV,4.0,SDVXオリジナル
Inixia,xi,NOV,5.0,SDVXオリジナル
Virtual Bit,KAN TAKAHIKO,NOV,5.0,BEMANI
ERROR CODE,C-Show,NOV,5.0,SDVXオリジナル
XROSS THE XOUL,BlackY vs. Yooh,NOV,6.0,SDVXオリジナル
S1CK_F41RY,HOUJIROU,NOV,5.0,東方アレンジ
Phantom Ensemble (ゆんゆん Remix),ゆんゆん,NOV,3.0,東方アレンジ
Russet,wellow,NOV,4.0,東方アレンジ
Renegade Fruits,t+pazolite,NOV,6.0,SDVXオリジナル
She is my wife,SUPER STAR 満-MITSURU-,NOV,5.0,BEMANI
お嫁にしなさいっ！,ARM＋夕野ヨシミ (IOSYS),NOV,4.0,東方アレンジ
響縁,豚乙女,NOV,4.0,東方アレンジ
Enigma,とろまる,NOV,6.0,FLOOR
MG277,eicaTV vs kanone,NOV,6.0,FLOOR
Never Fails,lapix,NOV,6.0,SDVXオリジナル
Fox4-Raize-,Getty vs. DJ DiA,NOV,6.0,FLOOR
Follow Up,あるふぁ,NOV,5.0,FLOOR
REVOLVER,sky_delta,NOV,6.0,FLOOR
KAC 2013 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX- Emperor Side,FLOOR LEGENDS -KAC 2013-,NOV,5.0,FLOOR
しゅわスパ大作戦☆ (カシオれ！くーにゃんリミックス),uno(IOSYS) feat.miko,NOV,5.0,東方アレンジ
チルノとまりおのパーフェクトさんすう教室,ビートまりお（COOL&CREATE）,NOV,5.0,東方アレンジ
Demise Quartet,Shiron＋こふ×モリモリあつしと提供でお送りします。,NOV,6.0,FLOOR
"Help me, ERINNNNNN!! - SH Style -",SOUND HOLIC feat. Nana Takahashi,NOV,4.0,東方アレンジ
Ultimate Fury,Arch vs n3pu,NOV,5.0,東方アレンジ
JEHANNEDARC,BlackY,NOV,6.0,東方アレンジ
spectroscape,kuroburger,NOV,4.0,東方アレンジ
ツインソウル～輪廻する旋律～,C-CLAYS feat.小峠舞,NOV,3.0,東方アレンジ
常夏！！クリスタライズ・シャーベット,Ayatsugu_Otowa,NOV,5.0,東方アレンジ
伐折羅-vajra-,DJ TOTTO VS 兎々,NOV,7.0,BEMANI
アナーキーインザ夕景,ここなつ Produced by ぬゆり,NOV,5.0,ひなビタ♪/バンめし♪
キズナ,東雲心菜 Produced by 上村香月,NOV,3.0,ひなビタ♪/バンめし♪
「ここなつ☆」は夢のカタチ,ここなつ Produced by A than_Lily,NOV,4.0,ひなビタ♪/バンめし♪
Finally Dive,ここなつ Produced by lapix,NOV,4.0,ひなビタ♪/バンめし♪
モラトリアムノオト,東雲夏陽 Produced by シンゴ（マッカチン企画）＆アラ,NOV,3.0,ひなビタ♪/バンめし♪
End to end,Noah,NOV,6.0,FLOOR
EMPIRE OF FLAME,かめりあ,NOV,6.0,FLOOR
Candy Colored Hearts,はるなば,NOV,6.0,FLOOR
雲の彼方,Cororo,NOV,5.0,FLOOR
NEO GRAVITY,lapix,NOV,6.0,FLOOR
Lachryma《Re:Queen’M》,かねこちはる,NOV,8.0,FLOOR
VOLTEXES,Sota Fujimori,NOV,4.0,SDVXオリジナル
VOLTEXES II,Sota Fujimori,NOV,3.0,SDVXオリジナル
VOLTEXES III,Sota Fujimori,NOV,5.0,SDVXオリジナル
激アツ☆マジヤバ☆チアガール,日向美ビタースイーツ♪,NOV,5.0,ひなビタ♪/バンめし♪
漆黒のスペシャルプリンセスサンデー,日向美ビタースイーツ♪,NOV,6.0,ひなビタ♪/バンめし♪
地方創生☆チクワクティクス,日向美ビタースイーツ♪,NOV,4.0,ひなビタ♪/バンめし♪
neko＊neko,日向美ビタースイーツ♪,NOV,3.0,ひなビタ♪/バンめし♪
フラッター現象の顛末と単一指向性の感情論,日向美ビタースイーツ♪,NOV,5.0,ひなビタ♪/バンめし♪
Chloé,DJ Totoriott,NOV,4.0,BEMANI
Aliquam,たちのん,NOV,5.0,FLOOR
XHAOS JUDGE,BlackYooh vs. siromaru,NOV,6.0,FLOOR
conflict,siromaru + cranky,NOV,5.0,その他
Stleq,ぬゆり,NOV,6.0,FLOOR
Never Ending,syzfonics,NOV,4.0,FLOOR
Nofram,unatra,NOV,4.0,FLOOR
冥天・ヘメロカリス,u-z,NOV,5.0,ボーカロイド
コンフェイト＊コンチェルト,ここなつ Produced by U-ske,NOV,3.0,ひなビタ♪/バンめし♪
千客万来☆無問題！,ここなつ Produced by uma,NOV,5.0,ひなビタ♪/バンめし♪
ムラサキグルマ,ここなつ Produced by はるなば,NOV,5.0,ひなビタ♪/バンめし♪
闇夜舞踏会 -緋碧と蝶のためのmasquerade-,ここなつ Produced by あおいひと with イオ,NOV,4.0,ひなビタ♪/バンめし♪
Asian Chip City,提供,NOV,4.0,FLOOR
About me(EXIT TUNES),蝶々P,NOV,3.0,ボーカロイド
Angels And Demons,すのうまん,NOV,5.0,東方アレンジ
Oriental Blossom,影翔鼓舞,NOV,5.0,FLOOR
我楽多イノセンス(EXIT TUNES),Last Note.,NOV,4.0,ボーカロイド
CUTIE☆EX-DREAM,BlackY,NOV,5.0,FLOOR
君がいる場所へ,VALLEYSTONE feat. 紫崎 雪,NOV,4.0,FLOOR
交渉人・西行寺幽々子 vs スカーレット警察,七条レタスグループ starring nachi,NOV,3.0,東方アレンジ
The setting sun,DJ YASETAKA,NOV,6.0,FLOOR
Seraphim,Yooh,NOV,6.0,FLOOR
ダブルラリアット,アゴアニキ,NOV,3.0,ボーカロイド
twilight signal,XIzE,NOV,3.0,FLOOR
ドゥンガドゥンガ狂詩曲,かねこちはる + はぁち + 飛鳥男,NOV,4.0,FLOOR
ハッピーシンセサイザ,EasyPop,NOV,2.0,ボーカロイド
Backflow,lapix,NOV,5.0,FLOOR
Beyond the Sandstorm,JourneyCat,NOV,4.0,FLOOR
Pieces of a Dream,uma vs. モリモリあつし,NOV,5.0,FLOOR
Pet Peeve,Hirayasu Matsudo,NOV,4.0,FLOOR
Mayohiga Spurt,さわわ,NOV,5.0,東方アレンジ
みくみくにしてあげる♪【してやんよ】,ika,NOV,4.0,ボーカロイド
メランコリック,Junky,NOV,1.0,ボーカロイド
Utopia,溝口ゆうま feat. 大瀬良あい,NOV,4.0,東方アレンジ
月光乱舞,P*Light,NOV,5.0,SDVXオリジナル
continew,Verdammt,NOV,5.0,FLOOR
ちぇいす いん ざ さんしゃいん！！！,ぺのれり,NOV,4.0,FLOOR
FAKE STYLE II,FAKE TYPE.,NOV,4.0,FLOOR
Blacksphere,s-don as Iriss,NOV,5.0,FLOOR
Le ××××,Orange Vox+ ft.konomi*,NOV,4.0,FLOOR
零れる夢のレミニセンス,borzy & 結月そら,NOV,4.0,FLOOR
ショットガン・ラヴァーズ(EXIT TUNES),のぼる↑ feat. 松下,NOV,4.0,その他
じゅーじゅー♥焼肉の火からフェニックス！？～再誕の†炭火焼き～,かめりあ feat. ななひら,NOV,6.0,FLOOR
HAELE III ~Angel Worlds~,Yu_Asahina ft. Ritsuka,NOV,5.0,SDVXオリジナル
ドーパミン,U1 overground,NOV,6.0,BEMANI
crêpe suzette,kamome sano,NOV,5.0,FLOOR
Shiawase Transmission,you,NOV,4.0,FLOOR
双翼 - Black Wings - SDVX Edit. -,SOUND HOLIC feat. 709sec. & YURiCa,NOV,5.0,東方アレンジ
Treasure,発熱巫女～ず,NOV,3.0,東方アレンジ
星の器 feat. らっぷびと,魂音泉,NOV,4.0,東方アレンジ
三つ数えろ,豚乙女,NOV,3.0,東方アレンジ
Lucky*Clover,Shiron＋こふ×モリモリあつしと提供でお送りします。,NOV,6.0,FLOOR
マサカリブレイド,REDALiCE,NOV,6.0,SDVXオリジナル
Garakuta Doll Play,t+pazolite 「maimai」より,NOV,6.0,その他
きたさいたま2000,LindaAI-CUE（BNGI）「太鼓の達人」より,NOV,6.0,その他
Got more raves？,E.G.G.「グルーヴコースター」より,NOV,6.0,その他
FLOWER,DJ YOSHITAKA 「jubeat」より,NOV,5.0,BEMANI
ちくわパフェだよ☆ＣＫＰ,日向美ビタースイーツ♪,NOV,5.0,ひなビタ♪/バンめし♪
都会征服Girls☆,日向美ビタースイーツ♪,NOV,3.0,ひなビタ♪/バンめし♪
ホーンテッド★メイドランチ,日向美ビタースイーツ♪,NOV,5.0,ひなビタ♪/バンめし♪
めうめうぺったんたん！！,日向美ビタースイーツ♪,NOV,3.0,ひなビタ♪/バンめし♪
滅亡天使 † にこきゅっぴん,日向美ビタースイーツ♪,NOV,4.0,ひなビタ♪/バンめし♪
Warriors Aboot,RoughSketch vs MAD CHILD,NOV,6.0,FLOOR
Vampire's Territory,u-z,NOV,5.0,ボーカロイド
紅の剣舞,かねこちはる,NOV,6.0,FLOOR
Shanghai Wu Long ～上海舞龍～,Hommarju,NOV,5.0,FLOOR
Sourire,とろまる,NOV,4.0,FLOOR
ハナビラ:リンクス,かゆき＆yoa feat.もちこまめ,NOV,4.0,FLOOR
Firestorm,ETIA.,NOV,6.0,FLOOR
My name is TSUMABUKI,KO3,NOV,3.0,FLOOR
気まぐれスターダム(EXIT TUNES),TOKOTOKO(西沢さんP) feat.りぶ,NOV,3.0,その他
ギャラクシィ・トラベラー,U-ske feat.ななひら,NOV,4.0,FLOOR
Starlight Dance Floor,発熱巫女～ず,NOV,2.0,東方アレンジ
6弦とピアノのためのエチュード op.4,ke-ji,NOV,4.0,FLOOR
ECHO(EXIT TUNES),CIRCRUSH,NOV,4.0,ボーカロイド
深海シティアンダーグラウンド(EXIT TUNES),田中B,NOV,2.0,ボーカロイド
eternita,cosMo＠暴走P,NOV,5.0,FLOOR
初音ミクの消失(EXIT TUNES),cosMo＠暴走P,NOV,6.0,ボーカロイド
初音ミクの暴走(EXIT TUNES),cosMo＠暴走P,NOV,4.0,ボーカロイド
夏色DIARY -Summer Dazzlin' Vacation miX-,猫叉王子 feat. PHQUASE vs. MAD CHILD,NOV,5.0,BEMANI
ΑΩ,BlackY,NOV,6.0,SDVXオリジナル
veRtrageS,Riz vs. Shiron,NOV,6.0,FLOOR
XyHATTE(EXIT TUNES),cosMo＠暴走Ultimate,NOV,6.0,その他
citrus,kamome sano,NOV,5.0,BEMANI
Blastix Riotz,"かめりあ as ""Bang Riot""",NOV,6.0,SDVXオリジナル
Preserved Valkyria,ぺのれり,NOV,6.0,SDVXオリジナル
Witch in Sweetsland,COOKIE MONSTERS(winddrums+黒魔),NOV,6.0,FLOOR
Ops:Code-Rapture-,Getty vs. DJ DiA,NOV,6.0,FLOOR
Cold Inflation,kanone vs. Yooh,NOV,4.0,FLOOR
UnivEarth,Antinomic Paradox,NOV,6.0,FLOOR
Le Fruit Défendu,モリモリあつし+Verdammt,NOV,5.0,FLOOR
TOXIC VIBRATION,SOUND HOLIC Vs. T.Kakuta feat. YURiCa,NOV,6.0,BEMANI
ΕΛΠΙΣ,dj TAKA,NOV,5.0,BEMANI
灼熱Beach Side Bunny,DJ Mass MAD Izm*,NOV,6.0,BEMANI
リカーシブ・ファンクション,OSTER project,NOV,5.0,BEMANI
Opium and Purple haze,D.watt(OTAKU-ELITE Recordings),NOV,5.0,東方アレンジ
シャ ビ ドゥ 素敵な恋の魔法,ARM feat. ちよこ(IOSYS),NOV,4.0,東方アレンジ
ネメシス SDVX Edit,Larca,NOV,5.0,FLOOR
BOUNCE BOUNCE BOUNCE,ZYTOKINE feat. itori,NOV,3.0,FLOOR
Sounds Of Summer,Hommarju,NOV,5.0,BEMANI
Innocent Floor,P*Light,NOV,6.0,FLOOR
In The Breeze,96 & Sota ft. Mayumi Morinaga,NOV,5.0,BEMANI
INF-B《L-aste-R》,かねこちはる,NOV,6.0,FLOOR
Twin Blaster,polysha+tcheb,NOV,5.0,FLOOR
disco KAWAii,uno feat.ちよこ(IOSYS),NOV,4.0,FLOOR
New Days,10calorie,NOV,4.0,FLOOR
Princessどうかお願い!!,20文字と言う字数制限に挑み続けるかぼち,NOV,4.0,FLOOR
あれこれそれどれ(EXIT TUNES),YM feat.赤飯,NOV,4.0,その他
Innocent Eyes,FELT,NOV,3.0,東方アレンジ
感情の魔天楼 ～ Arr.Demetori,Demetori,NOV,5.0,東方アレンジ
Crazy ∞ nighT(EXIT TUNES),ひとしずく×やま△,NOV,3.0,ボーカロイド
ロンロンへ　ライライライ！,ここなつ,NOV,4.0,ひなビタ♪/バンめし♪
"gigadelic (かめりあ's ""The TERA"" RMX)",かめりあ,NOV,6.0,BEMANI
The Wind of Gold(飛翔鳶 Remix),飛翔鳶交響楽団,NOV,3.0,BEMANI
Monkey Business(Band Edit.),daph,NOV,4.0,BEMANI
Wuv U(pico/ustic rmx),kamome sano,NOV,5.0,BEMANI
無双,SOUND HOLIC Vs. VENUS feat. Nana Takahashi,NOV,5.0,SDVXオリジナル
好きトキメキとキス,かねこちはる feat. はぁち,NOV,5.0,FLOOR
時計仕掛けのメリーゴーランド,餡若feat.みゅい,NOV,4.0,FLOOR
Pon-Pon-Pompoko Dai-Sen-Saw!,黒魔,NOV,6.0,FLOOR
Lovesick Lovetune,VALLEYSTONE feat. 紫崎 雪,NOV,3.0,FLOOR
One & Only,Salk2d,NOV,3.0,FLOOR
EBONY & IVORY,OSTER project,NOV,5.0,BEMANI
パ→ピ→プ→Yeah!,ヒゲドライバー join. shully & Nimo,NOV,6.0,BEMANI
シリョクケンサ(EXIT TUNES),40mP,NOV,2.0,ボーカロイド
Happy Sensation,IckPo,NOV,5.0,FLOOR
Milkyway - memorable -,こふ,NOV,5.0,FLOOR
Our Faith (takdrive remix),takdrive,NOV,4.0,BEMANI
ON FIRE,ニシジマユーキ,NOV,4.0,FLOOR
The willow and snow,saminun,NOV,3.0,FLOOR
Discloze,lapix,NOV,5.0,FLOOR
Virtual Sunrise (nana's Festival EDM Remix) feat. Kanae Asaba,nana(Sevencolors),NOV,2.0,BEMANI
Monkey Business -Satire mix-,LeaF,NOV,5.0,BEMANI
量子の海のリントヴルム,黒猫ダンジョン,NOV,6.0,BEMANI
妖隠し -あやかしかくし-,DJ TOTTO feat.3L,NOV,4.0,東方アレンジ
千年ノ理,猫叉Master,NOV,3.0,東方アレンジ
竹取飛翔 ～ Lunatic Princess (Ryu☆Remix),Ryu☆,NOV,4.0,東方アレンジ
ほおずき程度には赤い頭髪,Akhuta,NOV,5.0,東方アレンジ
Scarlet Moon,REDALiCE feat. Ayumi Nomiya,NOV,4.0,東方アレンジ
Struggle,Masayoshi Minoshima(ALR),NOV,3.0,東方アレンジ
取り残された美術(Arranged:HiZuMi),幽閉サテライト feat. senya,NOV,2.0,東方アレンジ
NEON WORLD,SOUND HOLIC feat. Nana Takahashi,NOV,3.0,東方アレンジ
HAVOX,BlackY vs. Yooh,NOV,6.0,SDVXオリジナル
BEAT-NEW-WORLD,ビートまりお（COOL&CREATE）,NOV,4.0,東方アレンジ
プレインエイジア -PHQ remix-,PHQUASE,NOV,4.0,東方アレンジ
ホメ猫☆センセーション,P*Light feat. mow*2,NOV,4.0,東方アレンジ
Russian Caravan Rhapsody,Power Of Nature,NOV,4.0,東方アレンジ
朝色の紙飛行機(EXIT TUNES),かめりあ,NOV,4.0,ボーカロイド
AYAKASHI,Hommarju,NOV,5.0,FLOOR
女言葉の消失,Sota Fujimori,NOV,3.0,ボーカロイド
Poison Blood,udouddo,NOV,5.0,FLOOR
M.A.Y.U.(EXIT TUNES),Ryu☆ feat.MAYU,NOV,5.0,ボーカロイド
Everlasting Message,ぺのれり,NOV,7.0,FLOOR
混乱少女♥そふらんちゃん!!,かめりあ feat. ななひら,NOV,6.0,FLOOR
Sayonara Planet Wars,黒魔,NOV,6.0,FLOOR
Chant du Cygne,ke-ji,NOV,6.0,FLOOR
到達してしまった僕らと夢と希望の最之果,Ayatsugu_Otowa,NOV,6.0,FLOOR
KAC 2012 ULTIMATE MEDLEY -HISTORIA SOUND VOLTEX-,FLOOR LEGENDS -KAC 2012-,NOV,6.0,FLOOR
Just Be Friends(EXIT TUNES),Dixie Flatline,NOV,2.0,ボーカロイド
Scream out! (SDVX EDIT),A-One,NOV,5.0,東方アレンジ
tricky trick,kamome sano,NOV,5.0,FLOOR
Paranoia,DiGiTAL WiNG feat.花たん,NOV,4.0,東方アレンジ
FIRE FIREは電気スウィングの夢を見るか？,millstones,NOV,5.0,BEMANI
Borealis,ginkiha,NOV,5.0,FLOOR
